Valeur de l'indice boursier (valeur de départ = 100 partout);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Numéro de la série;1;;2;;3;4;5;6;7;;8;9;10;10;11;12;13;14;12;13;14;18;15;20;21;16;23;24;25;17;18;28;29;30;31;32;19;34;35;36;37;38;39;40;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2001-03-30;1245,031;68,747;2929,582;23507,7;1263,074;652,856;1814,483;1210,929;1523,679;179,427;2058,681;1083,03;1202,022;291,356;15963,54;778,489;2103,528;62,429;636,67;757,392;1114,668;167,72;4866,238;664,855;6812,574;2124,982;524,243;233,822;408,069;1790,798;1907,684;509,651;1957186;2579,487;185,694;87,08;1968,812;165,139;79,586;156,826;107,472;106,658;167,538;144,836;1483,771;1765,803;2135,368;3496,834;1680,37;1350,468;1670,695;2068,274;2938,712;1405,229;1391,784;2006,656;2245,759;1653,886;1738,658;1622,349;4828,219;1502,884
2001-04-30;1214,956;68,862;3056,631;21705,5;1297,222;596,388;1807,892;1205,957;1607,34;191,537;2051,203;1038,109;1159,543;289,679;16373,18;743,238;2436,174;67,86;614,928;713,058;1172,047;174,042;4804,277;629,75;9433,418;2103,507;532,541;229,323;406,15;1753,182;1779,356;485,518;2316775;2544,525;170,207;73,359;1825,716;152,326;83,167;157,312;117,483;109,456;146,959;146,842;1555,59;1848,422;2269,152;3765,961;1734,346;1388,154;1688,325;2196,401;2894,374;1474,14;1438,594;2130,924;2381,064;1720,98;1816,309;1664,336;5224,199;1577,031
2001-05-31;1239,323;61,651;3137,224;26386,2;1338,256;628,162;1809,533;1298,589;1662,232;189,371;2053,065;1134,301;1227,793;258,459;15925,2;709,034;2527,481;51,824;635,884;716,37;1157,315;180,071;5169,789;634,034;11592,25;2273,69;540,069;234,774;391,349;1836,873;1957,296;684,899;2387339;2673,373;156,778;73,403;1915,37;170,181;96,058;170,265;117,897;110,386;140,334;128,674;1610,111;1908,216;2355,097;3926,802;1807,529;1431,001;1710,713;2278,006;3144,746;1527,336;1481,886;2210,097;2482,323;1771,182;1877,865;1742,049;5437,68;1631,5
2001-06-29;1171,285;72,639;3252,087;26139,3;1390,833;647,751;1927,310;1284,325;1703,074;186,899;2186,693;1110,381;1282,382;253,922;18013,92;820,691;2566,702;68,592;680,911;772,451;1213,335;178,833;5301,461;740,036;11709,36;2311,476;587,349;238,072;434,425;1901,901;1944,233;615,491;2558763;2848,365;156,703;74,276;2031,236;180,132;99,73;168,755;117,456;108,712;132,217;126,94;1624,192;1947,967;2327,63;3770,412;1842,879;1487,436;1826,847;2255,752;3213,672;1533,566;1532,971;2188,506;2436,925;1821,741;1911,059;1766,747;5215,293;1646,557
2001-07-31;1118,853;71,8;3250,949;25820,9;1425,372;652,712;1838,546;1290,664;1633,632;190,057;2085,982;1076,491;1285,674;243,585;17728,79;856,588;2870,521;98,03;691,989;766,89;1238,99;177,189;5494,594;733,777;11458,89;2272,37;590,824;246,808;422,287;1883,849;2002,692;661,187;2413726;2897,725;175,731;70,64;1957,295;203,768;99,384;164,689;119,552;106,265;142,399;142,605;1624,007;1967,032;2287,429;3611,295;1869,268;1523,776;1792,324;2219,723;3370,007;1527,415;1556,883;2153,551;2385,998;1830,679;1924,983;1786,47;4985,434;1646,626
2001-08-31;1252,756;75,384;3413,027;27248,2;1474,114;689,932;1870,921;1354,054;1683,117;197,176;2122,715;1125,531;1353,66;236,359;18089,59;882,623;3063,575;97,996;695,955;769,937;1260,144;179,088;5689,504;723,057;12467,7;2343,171;625,891;253,219;434,786;1988,992;2078,049;640,402;2539487;2802,767;171,822;73,468;2082,934;221,265;101,202;170,831;112,639;100,987;157,786;143,983;1705,582;2070,275;2430,458;3872,329;1964,07;1574,538;1866,338;2354,742;3620,957;1602,758;1620,829;2284,545;2538,363;1923,343;2036,275;1891,87;5341,094;1728,241
2001-09-28;1337,917;71,013;3442,366;29135,2;1474,553;694,865;1814,523;1355,454;1666,597;194,408;2058,726;1124,49;1383,46;221,865;17498,39;851,293;3246,147;84,921;714,456;757,355;1234,836;182,137;5738,473;692,796;10697,28;2354,236;626,039;263,035;416,345;1988,145;2054,665;641,739;2481841;2687,632;167,859;76,964;2097,152;227,919;106,629;170,221;114,038;100,678;157,733;138,543;1667,891;1990,924;2338,335;3727,09;1873,882;1575,075;1816,979;2268,85;3499,346;1577,768;1594,402;2201,213;2434,909;1853,397;1954,7;1796,902;5123,961;1688,908
2001-10-31;1359,088;67,882;3471,188;30722,5;1541,034;682,423;1806,219;1344,649;1591,718;211,35;2049,305;1106,643;1362,533;229,329;18523,12;827,334;3112,411;80,741;739,994;737,535;1233,096;186,457;6199,883;689,75;10106,02;2364,431;630,33;264,23;411,078;2020,138;2075,035;676,144;2412883;2622,423;162,67;80,852;2065,22;230,894;106,041;171,466;115,247;102,972;143,121;128,637;1716,796;2051,777;2384,611;3762,24;1931,335;1641,907;1840,343;2311,701;3790,121;1623,263;1651,492;2242,787;2477,945;1904,593;2000,993;1832,022;5176,27;1739,398
2001-11-30;1330,011;63,676;3478,098;28121,7;1540,647;667,417;1793,681;1302,344;1611,214;214,104;2035,079;1043,188;1310,966;219,561;18563,74;841,035;2997,337;68,149;763,044;696,03;1221,527;190,446;5694,52;680,721;11527,82;2351,924;604,705;259,344;393,461;1976,009;1966,331;612,351;2281078;2679,125;155,827;79,73;2050,069;197,01;94,488;177,653;113,475;107,586;133,874;132,479;1690,085;2042,808;2321,124;3579,915;1919,587;1640,843;1808,001;2251,758;3589,424;1590,802;1646,099;2184,631;2399,214;1892,153;1980,13;1802,282;4914,156;1712,567
2001-12-31;1399,061;59,205;3609,877;28211,6;1608,724;686,588;1829,652;1361,156;1632,415;198,524;2075,892;988,952;1421,078;218,556;18622,74;807,753;3467,999;65,34;798,32;689,174;1279,715;195,878;5821,156;639,875;9698,371;2452,664;577,054;266,557;393,127;2088,505;1999,499;614,299;2618969;2540,152;145,559;74,621;2109,66;195,612;95,533;174,421;115,182;109,5;116,838;127,028;1749,089;2058,044;2386,313;3756,548;1935,287;1712,8;1824,077;2315,819;3644,371;1663,991;1691,957;2246,783;2477,535;1906,69;1993,392;1815,091;5168,34;1772,715
2002-01-31;1494,304;56,453;3650,553;27898,4;1633,386;701,052;1969,749;1389,593;1671,706;191,7;2234,843;1075,469;1467,868;235,807;19224,97;884,143;3631,149;72,867;813,656;700,027;1298,125;204,096;5747,707;686,552;10378,47;2569,495;602,572;269,402;416,484;2160,95;2035,305;588,204;2865638;2676,372;159,23;76,482;2142,168;166,955;100,071;176,553;115,569;112,478;128,659;131,661;1800,553;2123,981;2483,068;3940,514;2002,749;1738,578;1895,844;2407,03;3541,235;1711,232;1730,776;2335,274;2585,027;1970,053;2055,228;1876,479;5431,242;1825,085
2002-02-28;1528,598;65,098;3745,326;32937,7;1692,017;760,49;2081,853;1430,948;1817,666;189,465;2362,034;1130,252;1530,662;220,347;21702,34;1003,814;3895,865;74,369;804,573;769,723;1378,25;222,424;5881,363;754,034;12620,29;2731,776;664,9;280,663;435,368;2260,527;2059,812;807,302;3205252;2600,032;161,049;80,097;2299,979;173,096;151,797;173,433;109,272;112,378;135,834;138,18;1833,446;2138,558;2493,852;3947,798;2025,107;1802,435;2021,855;2421,734;3507,447;1750,186;1778,875;2349,54;2599,314;2002,309;2087,95;1926,898;5432,305;1858,081
2002-03-29;1477,059;67,024;3726,851;31848;1709,998;758,174;2093,336;1439,193;1814,708;185,51;2375,063;1093,882;1612,578;224,68;21458,3;1031,874;3649,831;66,719;832,642;757,76;1362,48;217,248;6275,625;708,22;14814,95;2671,27;679,427;282,737;449,629;2283,473;2089,654;816,729;2755371;2569,835;172,812;85,748;2300,588;169,28;152,543;175,945;113,118;115,206;148,582;140,855;1844,949;2178,253;2502,905;3903,867;2073,37;1819,82;2052,598;2429,401;3703,064;1752,794;1802,521;2356,978;2606,384;2038,346;2119,778;1964,594;5357,395;1869
2002-04-30;1553,068;63,95;3717,042;31546,8;1727,687;758,997;2054,735;1401,887;1868,401;189,435;2331,267;1060,123;1595,767;235,014;21483,08;1024,848;3905,706;69,767;899,791;755,058;1380,407;218,918;6361,102;698,109;16382,8;2620,448;679,355;293,809;474,608;2362,453;2134,581;816,725;2852725;2474,142;160,714;91,999;2252,497;173,23;152,816;176,201;108,841;122,236;136,841;141,247;1875,988;2205,057;2556,691;4024,214;2117,254;1839,542;2079,361;2481,475;3742,271;1785,407;1823,316;2407,499;2676,544;2063,683;2125,076;1978,937;5534,113;1901,03
2002-05-31;1610,12;60,576;3854,979;32362,8;1753,61;759,937;2066,395;1464,63;1956,729;210,424;2344,496;1201,544;1702,043;292,685;21539,66;1105,108;4067,586;97,42;904,407;789,97;1436,9;228,324;6401,992;714,954;16603,15;2794,368;642,43;307,733;492,658;2465,466;2323,606;883,857;3139872;2602,006;185,523;99,513;2322,657;181,405;160,194;174,461;107,429;131,753;139,502;131,96;1920,44;2221,755;2631,652;4229,754;2121,053;1869,668;2136,706;2555,396;3742,874;1839,071;1848,807;2479,217;2760,167;2086,213;2155,069;2000,557;5819,543;1945,317
2002-06-28;1576,205;63,365;3777,108;35075,4;1800,809;768,032;1969,134;1432,526;1935,533;187,492;2234,145;1182,644;1710,764;288,343;22191,93;1074,955;4114,32;133,648;879,749;830,08;1470,586;224,636;6623,34;728,639;16351,07;2835,669;647,319;312,726;474,35;2575,021;2333,218;846,997;3229903;2600,947;177,88;103,916;2327,346;195,146;178,891;166,725;109,283;134,903;157,708;128,098;1922,445;2239,669;2583,853;4046,826;2134,387;1918,94;2115,316;2512,377;3893,487;1836,011;1880,267;2437,481;2694,21;2096,609;2184,345;2030,02;5556,641;1947,585
2002-07-31;1607,958;64,387;3744,553;37007,2;1811,811;781,247;1902,238;1406,676;1960,376;171,282;2158,246;1176,342;1774,162;325,871;21686,63;1051,872;4144,43;190,555;923,409;777,046;1425,323;225,129;6621,227;689,462;19116,04;2840,14;642,379;314,864;475,637;2575,484;2326,086;985,933;3288477;2743,867;177,314;102,406;2375,059;183,564;194,109;172,62;109,358;137,88;152,562;115,348;1932,511;2265,091;2599,028;4048,276;2176,547;1927,339;2075,992;2523,907;3921,263;1841,259;1889,997;2448,667;2716,144;2109,594;2198,401;2057,714;5567,719;1958,947
2002-08-30;1494,685;62,104;3762,572;37005,3;1732,479;758,341;1759,234;1366,736;1850,816;165,408;1995,997;1081,32;1661,1;299,823;20679,36;947,182;3873,861;141,663;865,621;735,429;1391,207;215,224;6325,754;587,017;16542,3;2786,756;638,502;300,882;446,735;2456,04;2174,733;934,584;2842041;2705,641;173,258;102,961;2342,477;179,676;167,162;179,783;124,817;143,169;128,781;106,593;1864,566;2237,504;2523,715;3862,877;2130,196;1844,281;1971,914;2450,659;3829,981;1759,957;1828,708;2377,602;2618,66;2070,216;2173,823;2013,22;5308,598;1890,404
2002-09-30;1453,148;61,901;3942,559;37775,7;1771,655;778,731;1791,716;1421,828;1834,603;157,877;2032,85;1065,076;1689,198;311,78;21354,71;977,618;4228,668;174,833;904,02;745,152;1447,567;216,649;6759,031;597,921;16928,6;2820,3;681,794;313,043;470,688;2504,486;2246,877;1029,09;2801619;2623,735;171,793;108,329;2438,385;198,809;203,742;184,414;129,743;144,266;124,725;107,111;1886,354;2304,691;2529,896;3761,799;2171,675;1888,108;2060,693;2460,607;4068,247;1767,431;1879,253;2387,254;2599,304;2137,509;2235,129;2042,136;5138,777;1910,926
2002-10-31;1542,095;61,185;4032,79;38693,2;1871,283;809,254;1789,867;1424,495;1976,815;157,233;2030,752;1143,771;1778,582;319,34;22812,92;1032,945;4200,59;155,932;923,851;746,791;1499,03;221,716;7051,703;600,797;19626,27;2948,564;690,994;331,071;481,051;2654,096;2293,983;1099,051;3057470;2678,15;180,224;105,061;2494,346;205,439;198,512;181,379;143,855;153,111;124,788;112,688;1960,56;2353,959;2597,744;3885,175;2216,187;1992,673;2113,892;2527,892;4168,871;1850,169;1955,452;2452,533;2671,035;2184,794;2296,416;2103,419;5319,305;1987,269
2002-11-29;1469,363;59,68;4055,275;39973,9;1919,512;810,456;1730,396;1477,117;1998,72;147,539;1963,277;1077,153;1822,256;309,922;23770,45;1028,52;4174,031;170,364;925,303;746,415;1591,88;224,822;7296,109;486,824;21495,11;2975,212;667,836;335,684;495,048;2698,313;2334,238;996,899;3038195;2675,759;182,482;93,699;2558,647;208,841;207,044;191,248;146,639;156,6;134,259;118,37;1974,601;2409,394;2571,806;3705,432;2242,085;2049,535;2171,927;2511,66;4329,906;1851,133;2007,544;2436,785;2612,386;2237,686;2358,127;2134,086;5039,074;2000,48
2002-12-31;1498,363;66,569;4153,98;40216,6;2064,995;856,21;1787,246;1498,406;2152,643;145,158;2027,779;1161,806;2008,547;327,527;25716,32;1127,798;4308,934;175,097;965,874;776,393;1716,841;216,7;7965,109;499,156;24150,96;3114,235;650,28;334,824;515,452;2917,144;2520,577;1046,568;3248687;2517,43;177,908;95,652;2658,185;230,315;219,947;192,837;173,404;155,675;141,012;119,719;2085,606;2532,265;2674,776;3806,658;2349,516;2204,582;2288,397;2615,858;4598,895;1959,199;2138,171;2537,877;2707,103;2352,792;2490,677;2253,009;5172,316;2113,416
2003-01-31;1422,795;77,62;4220,07;42500,2;2026,293;861,411;1814,174;1533,513;2164,721;129,251;2058,331;1169,232;2223,334;333,419;25593,12;1164,841;4416,742;184,318;976,501;790,173;1686,563;214,572;8171,758;443,091;25451,36;3137,701;670,255;336,762;520,098;2996,7;2658,652;1083,567;3445782;2411,991;179,631;101,932;2790,368;238,748;245,333;193,985;183,025;159,259;124,645;118,694;2052,559;2582,097;2641,011;3609,4;2378,112;2161,326;2293,392;2580,22;4718,102;1898,892;2130,1;2503,301;2644,241;2392,264;2550,945;2293,541;4883,863;2079,461
2003-02-28;1326,341;75,986;4374,152;47750,1;2165,497;911,761;1864,599;1534,312;2354,25;139,074;2115,542;1369,621;2329,801;346,794;25088,63;1244,136;4757,668;254,516;1066,328;806,36;1740,937;216,316;8858,898;421,826;41350,26;3415,518;840,823;354,236;519,97;3161,187;2843,148;1240,971;3752742;2641,976;210,534;107,755;3076,659;269,952;336,964;199,347;242,742;172,851;150,497;122,136;2077,648;2589,844;2549,193;3306,271;2424,671;2307,477;2266,417;2500,424;4891,984;1929,837;2210,766;2425,884;2548,933;2393,65;2550,901;2334,1;4453,605;2106,636
2003-03-31;1349,569;78,191;4430,875;52901,8;2181,224;978,988;1868,789;1551,677;2439,621;132,419;2120,296;1286,354;2326,593;369,095;25031,59;1269,673;4999,555;300,661;1119,335;833,761;1751,939;232,021;9151,641;385,9;43856,77;3581,879;918,596;365,694;542,244;3399,398;2818,987;1347,429;3787421;2739,308;237,223;116,609;3154,456;274,452;338,205;186,84;286,446;187,941;158,75;125,018;2101,899;2624,809;2591,503;3375,683;2436,453;2322,345;2299,129;2538,939;4838,582;1950,851;2231,799;2463,251;2582,349;2426,334;2585,517;2342,064;4547,93;2130,632
2003-04-30;1339,03;75,963;4449,035;52870,3;2084,009;1038,906;1749,483;1532,281;2485,501;134,545;1984,933;1302,196;2395,583;365,652;23386,65;1177,618;4887,945;277,183;1157,149;833,288;1682,343;231,502;9632,68;384,96;43962,57;3601,181;954,502;359,937;511,171;3440,72;2843,744;1249,591;3706412;2678,671;236,28;106,777;3211,176;271,679;331,078;184,07;281,374;219,855;148,873;127,06;2060,685;2710,368;2601,526;3252,555;2542,546;2218,168;2192,972;2542,142;5013,668;1868,424;2193,494;2466,359;2588,19;2474,146;2662,246;2437,783;4368,734;2088,283
2003-05-30;1422,523;85,979;4585,012;57284,5;2221,712;1039,82;1658,235;1579,604;2473,257;138,675;1881,405;1355,9;2613,62;390,613;23761,51;1156,753;4932,398;299,654;1212,568;829,516;1742,653;233,846;9196,652;369,967;39417,86;3770,265;1019,78;368,405;459,437;3538,722;2930,958;1207,889;3900912;2802,193;256,483;101,149;3230,792;285,912;370,287;186,488;279,268;240,714;144,075;148,958;2128,403;2697,661;2615,959;3320,706;2502,452;2359,632;2148,565;2558,382;4733,543;1962,657;2264,166;2482,114;2594,521;2456,621;2640,73;2381,454;4458,184;2157,071
2003-06-30;1450,621;85,023;4755,336;61343,5;2347,995;1067,828;1745,220;1652,874;2422,233;149,427;1980,097;1325,815;2782,471;377,808;26770,55;1240,788;5201,922;337,19;1251,537;861,492;1864,258;229,193;9771,66;312,603;45655,76;3809,591;1143,792;383,276;469,547;3709,274;3050,008;1180,677;4203062;3062,651;268,911;93,79;3423,026;293,298;386,582;199,655;252,265;218,952;143,573;145,172;2260,155;2813,653;2786,838;3646,127;2606,676;2497,114;2282,744;2727,725;5052,594;2100,633;2384,099;2646,409;2776,484;2569,488;2744,128;2465,464;4925,438;2292,081
2003-07-31;1531,123;86,916;4739,52;67862,9;2455,442;1139,37;1716,197;1735,799;2674,396;151,529;1947,168;1460,579;3044,734;428,071;28136,84;1270,439;5806,773;401,359;1395,372;871,188;1898,062;242,638;10632,07;296,686;52329,47;3972,832;1073,838;395,293;459,298;4086,654;3225,94;1144,349;4291781;3134,193;264,052;96,564;3570,175;316,788;444,334;214,92;256,739;226,479;153,451;166,061;2373,247;2955,202;2941,159;3872,484;2784,988;2607,748;2333,197;2874,026;5376,051;2205,508;2491,37;2788,349;2957,1;2687,546;2871,408;2627,52;5241,59;2407,34
2003-08-29;1536,163;98,776;5042,484;70219,6;2650,06;1318,639;1719,972;1733,106;2870,484;146,322;1951,45;1627,55;3032,679;478,889;29876,4;1239,602;6602,375;467,439;1469,366;975,648;2026,037;248,855;11464,75;400,376;54603,45;4252,039;1136,703;433,197;432,939;4666,633;3407,595;1131,14;4610202;3164,764;269,974;102,085;4012,433;370,306;517,562;220,341;246,084;233,871;198,866;188,735;2482,91;3094,426;2989,345;3780,445;2916,562;2812,594;2327,532;2927,442;5678,59;2306,571;2646,367;2840,173;2985,564;2794,109;3018,472;2768,626;5110,441;2520,463
2003-09-30;1425,515;104,666;5008,125;60019,2;2493,214;1164,711;1616,309;1638,46;2599,243;143,562;1833,836;1558,23;2913,591;459,704;25981,89;831,461;6053,422;442,331;1308,536;897,947;1928,712;242,376;10694,72;285,599;55697,61;3859,587;1081,578;425,013;334,175;4124,973;3348,92;1253,907;4482974;2991,941;300,416;110,969;3736,847;335,173;482,529;210,304;261,074;239,236;170,449;171,219;2317,176;2918,375;2766,702;3405,998;2695,056;2647,095;2005,106;2712,453;5385,848;2143,132;2479,755;2631,592;2723,463;2601,749;2860,16;2567,324;4591,047;2352,27
2003-10-31;1409,284;87,18;5464,016;66763,6;2623,869;1230,924;1697,752;1742,702;2812,081;131,069;1926,24;1749,107;3270,408;403,784;27590,13;989,117;6937,641;475,972;1412,051;946,42;2033,558;236,628;11567,38;339,319;71229,44;4007,866;1251,575;447,895;344,452;4407,156;3535,72;1294,609;4649124;3016,384;334,679;110,945;4090,209;387,773;513,333;220,007;269,907;235,227;182,399;166,024;2443,432;3202,159;2922,314;3393,427;2971,241;2786,662;2073,986;2865,335;6075,906;2221,088;2646,948;2779,916;2856,183;2832,595;3136,416;2830,293;4554,023;2480,631
2003-11-28;1273,325;72,969;5063,852;50974,1;2552,82;1115,944;1411,627;1549,939;2546,907;95,063;1601,608;1610,167;2882,274;341,852;19603,61;928,671;6109,813;407,698;1349,875;901,497;1974,892;217,473;10276,27;253,053;79317,06;3882,801;1046,347;424,963;281,738;4114,516;3385,988;1114,631;3779299;2769,809;342,022;102,447;3810,876;351,108;481,602;206,462;260,512;236,239;187,886;151,108;2315,204;3045,503;2698,331;2981,901;2809,858;2708,376;1634,561;2649,826;5610,746;2100,973;2526,487;2570,832;2609,091;2634,593;2966,583;2650,198;4004,863;2353,327
2003-12-31;1268,449;59,766;5064,926;52804,2;2676,92;1183,544;1559,420;1564,304;2668,149;86,397;1769,291;1687,742;3134,864;360,124;19343,62;715,112;6558,535;320,874;1421,889;861,799;1935,381;209,302;10852,53;222,973;82996,13;4021,822;1037,535;427,673;231,181;4181,305;3242,293;1010,798;4091870;2661,827;318,272;96,7;3951,302;345,339;478,539;202,384;240,42;240,284;177,312;139,175;2356,541;3093,085;2671,446;2818,242;2868,509;2829,357;1583,401;2620,809;5606,586;2140,587;2604,228;2542,681;2572,748;2662,478;3006,878;2699,759;3773,471;2396,503
2004-01-30;1218,542;58,084;5382,094;58134,3;2716,982;1256,774;1528,677;1691,411;2815,799;86,365;1734,41;1854,25;3287,593;371,158;19667,75;702,89;6957,828;390,98;1536,395;940,277;1995,667;204,976;10775,98;221,072;105366,4;4189,57;1049,911;463,247;256,653;4372,613;3276,496;1036,253;4293237;2630,081;328,161;100,35;4373,168;332,275;605,04;205,325;240,862;240,047;175,321;146,169;2385,63;3206,913;2695,362;2694,879;2972,721;2873,107;1588,063;2646,374;5546,148;2143,081;2663,139;2567,483;2575,926;2751,027;3110,028;2786,988;3584,626;2425,544
2004-02-27;1294,529;43,276;5679,297;53559,3;2752,48;1316,561;1278,680;1715,624;2968,515;132,474;1450,768;2064,322;3612,609;365,989;16906,23;880,515;6273,816;273,55;1613,952;988,63;2002,8;216,721;11299,7;325,108;106082,3;4425,309;991,621;514,598;244,735;4486,891;3107,216;1025,94;3906558;2324,304;320,324;91,624;4465,309;365,443;559,85;201,074;224,217;242,775;160,07;138,87;2452,49;3341,196;2819,257;2841,45;3087,725;2906,514;1490,425;2759,804;5650,016;2189,146;2715,433;2677,532;2692,431;2837,308;3241,695;2894,996;3777,872;2492,261
2004-03-31;1296,636;58,65;6030,785;57989,2;2946,083;1390,643;1519,176;1757,473;3201,728;133,254;1723,631;2135,563;4051,681;418,071;20265,31;852,972;6535,129;321,088;1758,152;1051,65;2116,033;227,626;12213,48;318,906;100845,3;4610,898;1016,547;574,713;322,768;4916,348;3182,689;1286,817;4164873;2537,966;275,287;98,466;4543,813;432,585;622,224;205,753;225,174;255,411;163,121;147,123;2618,782;3603,264;3000,812;2943,876;3343,142;3112,916;1720,29;2940,178;6148,289;2326,42;2924,333;2852,528;2862,11;3079,764;3488,764;3126,931;3920,712;2662,961
2004-04-30;1275,809;57,168;6242,973;63813,5;3099,36;1512,902;1499,490;1812,323;3621,862;112,275;1701,295;2603,526;4682,09;405,507;19860,39;982,352;6877,539;339,177;1866,371;1125,937;2274,619;248,022;13057,37;258,406;96768;5093,461;1455,574;600,309;311,451;5168,012;3475,46;1204,436;4353334;2734,978;266,206;105,295;5179,719;459,696;708,811;209,631;237,336;264,489;154,247;155,673;2729,763;3860,769;3093,89;2782,101;3610,708;3278,239;1700,513;3037,421;6618,199;2391,598;3092,12;2946,873;2933,862;3274,988;3760,969;3414,594;3683,526;2777,163
2004-05-31;1259,157;51,269;6266,098;61645,9;3136,193;1522,754;1375,820;1817,323;3633,301;105,539;1560,982;2479,82;4683,031;368,491;17755,03;802,631;7007,023;331,115;1827,357;1186,606;2299,47;270,689;13269,07;229,774;122399,8;5285,184;1813,931;627,255;269,682;5182,797;3585,986;1301,536;4299607;2552,076;279,94;105,543;4817,531;528,155;679,662;208,835;228,134;290,222;154,604;175,018;2756,845;3936,587;3119,083;2727,445;3709,847;3316,167;1582,18;3061,714;6973,887;2403,388;3127,924;2970,441;2962,647;3312,992;3846,381;3529,577;3608,429;2805,556
2004-06-30;1248,095;44,553;6187,613;52354,4;3073,75;1634,734;1200,817;1784,294;3800,874;83,499;1362,426;2586,822;4686,961;343,928;15338,59;738,907;6313,25;200,837;1879,221;1246,33;2311,397;242,933;13841,11;174,198;107451,9;5564,234;1780,236;595,552;228,527;5426,668;3333,652;1174,659;3779062;2352,39;262,497;96,64;4916,633;517,352;595,817;202,522;204,829;305,247;97,162;142,237;2722,7;4017,288;3104,652;2542,663;3878,258;3251,385;1405,189;3046,498;7047,699;2332,326;3104,857;2955,678;2975,349;3344,604;3914,617;3691,258;3359,948;2772,33
2004-07-30;1267,823;37,605;6140,59;50638,9;3206,355;1724,904;1057,871;1810,056;3931,914;73,876;1200,242;2488,22;4762,188;326,2;14525,01;797,892;6014,191;158,972;1928,708;1171,132;2242,756;212,911;14012,85;131,981;116173,4;6049,012;1631,454;602,116;191,25;5403,238;3280,719;1183,355;3587554;2222,841;241,932;101,276;4869,98;555,598;647,391;182,288;195,545;299,511;76,782;110,505;2787,712;4062,229;3128,846;2538,107;3914,559;3379,027;1321,049;3063,369;7047,078;2404,732;3182,357;2972,047;2992,165;3365,146;3963,503;3731,795;3356,442;2839,202
2004-08-31;1301,759;30,799;6137,438;55900,7;3175,11;1740,668;1070,622;1835,753;3916,403;86,633;1214,709;2703,085;4967,695;320,796;13447,13;901,597;5913,535;162,368;2034,439;1172,713;2136,028;218,139;13880,59;133,598;121489,1;6259,082;1901,398;581,129;169,61;5360,648;3278,957;1262,189;3846824;2340,713;228,83;104,59;4944,238;609,994;702,485;200,643;194,361;300,772;80,632;118,571;2783,643;4143,418;3161,262;2494,311;4060,158;3337,254;1276,269;3084,088;7221,59;2372,696;3181,769;2992,149;3049,253;3420,448;4017,446;3846,298;3291,575;2835,181
2004-09-30;1128,022;22,46;5561,773;35279,6;2733,618;1442,838;883,765;1685,601;3439,584;79,359;1002,704;2305,445;3861,412;270,324;12550,88;588,541;4419,285;66,192;1665,527;957,838;1734,182;158,619;11993,2;101,846;75651,31;5750,133;1512,54;497,288;124,749;4668,359;2466,304;892,333;2641496;1684,132;184,358;79,935;4350,809;487,474;446,519;165,818;171,423;319,82;85,696;89,364;2412,838;3623,204;2770,313;2199,85;3463,049;2862,731;1104,163;2690,913;6022,414;2046,275;2751,282;2610,694;2629,15;2989,016;3528,681;3287,306;2911,027;2457,557
2004-10-29;1058,016;32,162;5368,594;37039,8;2913,732;1350,056;799,846;1737,475;3049,255;79,704;1076,82;2086,53;3591,754;289,122;14611,41;415,492;5301,465;39,495;1456,438;812,288;1736,538;171,174;10610,54;131,097;63683,85;5346,785;1480,418;485,477;150,865;4166,379;2232,218;890,048;3029528;1766,939;171,662;76,908;3934,671;487,46;429,035;154,725;186,65;307,454;99,042;89,125;2455,929;3479,332;2686,104;2193,065;3296,127;3047,139;1205,494;2614,777;5731,297;2150,872;2814,12;2536,827;2541,488;2895,703;3408,515;3151,961;2881,593;2499,987
2004-11-30;1057,83;35,356;5779,988;38812,4;3139,696;1394,171;844,797;1796,613;3336,548;99,631;1287,343;2203,792;4146,105;308,134;19460,08;459,161;5850,457;61,089;1632,113;904,433;1939,156;195,079;11268,68;168,884;63265,65;5668,02;1474,139;510,162;166,55;4364,938;2598,189;936,807;3446771;1890,759;166,152;81,874;4196,352;541,461;499,726;165,915;175,374;295,197;70,926;90,706;2678,373;3758,854;2966,861;2573,318;3590,024;3286,085;1438,812;2887,767;6232,105;2357,259;3046,002;2801,68;2840,395;3150,932;3656,295;3400,75;3411,161;2726,535
2004-12-31;1167,041;36,469;6126,316;45952;3353,374;1497,361;952,687;1889,528;3620,07;111,703;1495,408;2485,241;4525,129;327,742;19419,88;691,802;5446,438;85,135;1760,556;876,546;1988,39;190,107;12810,83;192,692;74442,56;5979,066;1702,94;549,903;209,501;4691,473;2453,318;886,015;3568388;2226,562;214,109;83,782;4080,067;591,098;549,11;176,615;171,298;290,009;94,976;112,575;2838,074;3959,825;3119,593;2691,961;3795,501;3505,991;1506,273;3034,805;6543,488;2505,294;3232,352;2944,334;2992,044;3317,84;3853,493;3600,273;3561,771;2888,999
