"Game_ID";"Score_hole_1";"Score_hole_2";"Score_hole_3";"Score_hole_4";"Score_hole_5";"Score_hole_6";"Score_hole_7";"Score_hole_8";"Score_hole_9";"Score_hole_10";"Score_hole_11";"Score_hole_12";"Score_hole_13";"Score_hole_14";"Score_hole_15";"Score_hole_16";"Score_hole_17";"Score_hole_18"
1075;5;4;5;3;6;5;5;5;4;6;4;5;3;5;4;5;3;6
1076;3;3;5;3;9;3;7;3;4;5;6;4;3;0;5;4;3;5
1077;7;5;6;4;7;4;5;3;6;7;6;4;4;5;4;8;4;5
1078;5;3;5;3;6;4;5;4;5;6;4;7;4;6;3;7;4;5
1079;5;3;3;4;5;5;5;4;6;7;6;5;5;6;4;3;4;7
1080;6;5;5;3;6;6;5;3;3;5;4;6;3;5;4;5;6;5
1081;5;6;5;4;6;5;4;4;5;5;5;6;4;5;4;5;3;6
1082;3;3;4;4;5;5;4;4;4;7;4;6;3;4;3;4;3;3
1083;3;4;3;4;5;4;4;3;4;6;4;5;3;4;3;5;3;5
1084;3;4;5;4;5;4;5;4;3;6;3;3;3;3;3;4;4;4
1085;4;5;3;4;5;5;6;4;5;8;5;5;3;6;4;4;5;6
1086;6;6;4;5;9;9;5;4;5;6;4;5;7;4;6;4;4;5
1087;4;5;5;3;6;5;9;3;4;7;4;5;4;5;5;5;4;5
1088;5;4;5;4;5;4;6;3;4;5;4;6;4;4;3;4;3;4
1089;7;4;6;4;5;3;7;3;5;7;5;5;4;5;3;5;3;6
1090;6;4;4;4;6;7;3;4;4;7;5;5;3;5;3;6;3;6
1091;4;3;3;5;6;5;6;4;5;6;4;5;4;5;4;4;3;5
1092;3;4;4;3;5;6;4;3;5;7;6;6;5;4;5;5;4;5
1093;4;4;5;3;5;6;5;4;4;8;6;6;4;6;3;5;6;8
1094;5;5;5;5;5;5;5;7;5;6;4;6;4;5;4;5;3;6
1095;4;5;8;4;7;3;5;3;5;5;4;4;3;4;4;5;3;5
1096;5;6;5;3;7;5;6;5;5;5;7;5;6;6;5;5;3;4
1097;4;6;4;3;6;5;6;3;5;6;4;5;3;5;4;5;3;4
1098;4;3;4;3;5;5;5;4;4;5;5;5;4;6;4;4;3;6
1099;5;5;6;5;5;5;5;3;5;6;7;5;3;4;4;6;5;5
1100;5;5;5;5;5;7;5;3;5;6;6;6;4;5;4;6;5;6
1101;5;4;4;3;5;4;4;3;4;6;7;3;3;4;3;5;4;5
1102;4;4;3;4;7;5;4;3;5;5;6;6;4;5;3;4;3;4
1103;4;3;4;4;5;6;5;3;4;6;4;4;3;4;3;6;3;6
1104;3;3;7;4;7;4;5;3;5;6;3;6;6;3;4;4;3;5
1105;3;4;4;3;6;5;8;3;4;8;4;5;3;5;4;5;4;5
1106;5;5;4;3;7;3;4;3;4;4;6;5;4;5;3;4;6;5
1107;3;4;3;3;7;7;3;3;6;6;5;5;3;5;3;6;3;5
1108;6;4;5;3;5;4;5;3;4;6;5;5;4;5;4;6;3;5
1109;6;5;3;5;6;5;4;4;5;5;5;6;6;4;3;5;3;4
1110;5;7;6;3;6;4;5;3;4;6;6;5;4;4;5;5;4;4
1111;6;4;7;3;6;3;6;3;5;5;4;6;5;5;4;7;4;4
1112;5;4;4;4;7;4;4;4;4;8;8;5;4;4;4;5;4;4
1113;3;3;3;4;9;5;8;3;5;5;3;4;4;4;4;5;3;5
1114;6;4;4;4;6;4;6;4;5;5;6;6;6;5;3;7;4;8
1115;4;4;3;4;6;4;5;4;4;7;6;5;3;5;3;6;4;6
1116;4;4;4;4;9;5;8;3;5;5;3;4;4;4;4;5;3;5
1117;5;5;7;4;6;4;4;4;4;7;8;4;3;4;3;5;4;3
1118;4;3;4;5;6;5;5;4;5;5;6;5;4;8;3;6;3;6
1119;5;4;3;4;7;6;4;5;7;6;4;7;3;5;4;4;5;5
1120;3;6;4;4;5;5;6;3;6;7;3;3;3;5;3;4;3;5
1121;5;5;5;4;7;5;6;6;5;7;6;6;4;6;4;5;3;7
1122;4;4;6;4;7;5;4;4;3;6;4;5;4;5;4;4;3;5
1123;5;4;4;4;5;4;5;3;4;4;8;6;4;4;3;6;3;5
1124;4;5;7;5;7;4;6;3;5;6;4;4;8;5;4;6;3;7
1125;7;6;4;4;6;3;4;3;4;6;5;5;3;6;3;4;3;5
1126;4;3;5;3;6;4;5;3;4;5;5;4;4;3;3;5;3;3
1127;4;4;5;3;5;5;4;3;4;7;4;5;4;5;4;6;3;5
1128;4;4;4;3;5;4;4;3;5;4;6;4;3;4;3;3;3;4
1129;3;4;6;3;5;4;3;3;4;5;3;4;3;7;3;4;3;4
1130;7;4;5;4;6;4;6;4;6;6;4;7;5;5;3;5;4;7
1131;5;4;5;3;5;5;5;4;4;5;6;5;4;6;4;4;3;6
1132;3;3;4;3;5;4;6;3;3;5;5;5;4;3;4;5;3;5
1133;4;3;3;4;5;4;5;3;4;4;7;6;4;4;3;6;3;5
1134;4;6;5;3;7;5;3;4;6;7;6;6;3;6;3;6;3;6
1135;5;4;6;3;3;4;5;3;5;6;5;5;3;4;3;5;5;6
1136;7;4;6;4;6;3;6;3;6;6;4;6;4;4;3;5;4;6
1137;5;6;4;4;5;4;5;5;5;6;4;5;4;5;4;5;4;4
1138;5;4;5;4;6;4;6;5;4;5;6;5;6;5;4;7;4;8
1139;4;4;4;3;5;5;3;3;4;7;4;5;4;5;4;6;3;4
1140;4;4;3;3;8;4;3;5;4;6;4;5;3;4;3;5;3;3
1141;4;5;5;4;5;3;6;4;5;5;4;4;3;4;4;5;4;4
1142;5;5;5;3;6;4;4;6;5;6;8;5;3;4;3;5;3;5
1143;30;5;5;3;8;6;6;4;7;7;4;8;4;5;3;5;5;5
1144;6;4;3;4;5;4;5;4;4;5;4;5;4;4;5;4;3;5
1145;5;5;4;3;9;6;5;3;5;5;6;7;4;5;4;5;3;5
1146;5;5;5;3;6;6;5;4;4;5;8;6;5;7;4;5;5;5
1147;4;5;4;3;6;4;4;4;4;4;4;5;3;5;3;3;3;4
1148;5;6;6;5;7;5;4;3;5;6;4;5;9;6;4;6;3;6
1149;3;3;3;4;5;4;8;3;4;5;4;4;3;4;3;4;3;5
1150;7;5;5;4;6;7;4;4;4;6;6;5;4;5;4;6;3;6
1151;9;4;4;3;8;6;6;4;7;7;4;8;4;5;3;5;6;5
1152;3;4;3;4;6;6;5;4;5;6;5;4;3;4;3;4;3;6
1153;4;4;4;3;5;6;4;4;4;8;6;6;4;6;3;5;6;6
1154;4;5;4;4;6;5;6;3;4;5;5;5;3;5;4;5;4;7
1155;4;4;3;4;6;4;6;4;4;6;6;5;4;5;4;6;4;6
1156;4;6;5;4;6;5;5;3;5;4;6;4;4;6;4;5;4;6
1157;4;5;3;3;6;6;5;4;5;8;4;4;4;5;4;5;3;5
1158;4;3;5;5;6;7;6;4;4;7;5;9;3;6;3;4;4;8
1159;7;5;4;4;6;4;5;4;5;6;6;6;6;5;3;7;4;6
1160;4;5;5;3;5;6;3;5;4;6;4;6;5;5;3;4;3;4
1161;5;4;4;5;5;5;4;3;3;6;5;5;5;5;4;4;3;6
1162;5;5;4;4;6;3;4;3;4;5;4;4;3;3;5;4;3;6
1163;6;7;4;7;6;6;5;4;6;7;4;7;4;5;5;5;3;4
1164;4;7;6;4;5;4;5;3;4;6;9;6;3;5;4;5;3;4
1165;3;3;4;4;4;5;5;3;5;5;4;6;4;5;3;4;3;4
1166;6;4;5;4;7;4;5;3;6;7;5;4;4;5;4;8;4;5
1167;4;5;5;5;6;5;4;4;4;6;6;5;4;5;5;5;4;4
1168;3;3;6;3;8;6;5;6;8;7;4;7;3;4;4;7;3;4
1169;6;8;4;7;4;7;7;4;5;8;7;6;5;8;4;8;5;7
1170;3;5;3;3;6;4;6;3;5;6;4;4;3;4;4;5;3;3
1171;4;4;5;3;9;4;7;3;4;5;6;5;4;;5;4;3;6
1172;4;3;3;3;6;4;4;3;5;5;4;4;3;4;4;5;4;4
1173;4;5;5;3;4;7;7;3;5;6;6;6;3;4;3;5;5;4
1174;6;4;6;4;4;4;5;4;7;5;6;6;5;4;3;5;4;3
1175;5;5;3;4;5;4;4;4;4;6;5;5;5;5;4;4;3;4
1176;5;5;4;3;6;6;4;4;4;6;7;6;5;7;4;5;5;4
1177;7;4;3;4;5;6;6;3;5;6;6;6;4;5;4;5;4;4
1178;7;5;7;5;6;4;4;3;4;5;5;4;3;4;5;6;3;5
1179;4;4;4;4;6;6;5;4;5;30;6;5;4;6;3;4;5;6
1180;5;4;4;3;3;5;4;3;5;6;5;6;4;5;3;5;5;5
1181;4;4;4;3;5;5;6;5;5;6;4;6;3;4;4;4;4;5
1182;3;5;3;3;5;4;6;3;3;5;4;3;3;4;4;4;4;5
1183;3;3;6;3;8;6;6;6;8;6;4;7;4;4;6;7;3;4
1184;4;6;6;3;7;4;5;3;7;6;5;3;3;4;5;4;3;4
1185;5;4;5;6;8;5;6;4;6;6;6;5;5;4;4;4;4;5
1186;7;6;5;4;5;6;5;4;6;6;7;6;3;5;5;4;3;5
1187;4;5;4;4;5;5;5;3;4;6;4;5;3;5;3;4;3;5
1188;7;5;5;5;6;5;3;3;4;5;5;5;4;5;5;6;3;4
1189;6;4;4;4;7;6;5;3;6;7;5;5;5;6;4;8;4;6
1190;7;5;4;4;6;5;4;3;4;5;4;5;3;5;3;5;3;5
1191;4;4;3;4;5;6;3;4;4;5;6;5;4;4;4;7;3;4
1192;4;6;4;4;6;5;4;3;5;4;5;4;4;6;4;5;4;4
1193;5;6;5;4;7;5;4;4;5;7;6;6;5;30;3;5;3;6
1194;5;5;5;5;6;7;6;4;4;6;6;7;4;5;4;6;4;7
1195;4;3;5;4;6;5;5;3;4;6;5;5;3;5;4;4;4;4
1196;3;3;5;3;5;3;5;3;5;5;4;4;4;3;3;4;5;5
1197;5;6;4;3;5;4;3;3;4;4;5;5;3;5;4;4;3;5
1198;5;4;4;4;5;4;3;4;4;6;5;5;3;4;4;5;4;4
1199;3;3;6;3;6;5;4;5;4;5;6;6;3;5;4;6;4;5
1200;7;5;6;4;6;5;4;3;4;6;6;4;3;4;4;6;3;5
1201;3;3;5;3;6;5;3;4;4;6;4;5;3;5;4;6;3;5
1202;6;5;4;5;6;4;5;3;5;5;6;5;5;3;3;5;3;4
1203;3;3;3;5;4;4;4;4;4;5;4;5;4;5;5;4;3;7
1204;5;8;5;4;7;6;4;3;4;6;4;5;4;5;4;5;3;5
1205;5;5;5;4;6;4;4;3;6;6;5;7;4;6;4;5;5;5
1206;5;6;4;4;6;5;4;3;4;5;5;5;3;5;4;5;4;5
1207;5;6;6;4;7;5;7;5;6;7;6;6;4;6;4;6;6;8
1208;5;5;3;3;7;4;3;3;4;4;5;6;5;6;3;4;6;4
1209;4;5;5;4;7;4;6;5;5;6;4;5;4;5;4;4;4;6
1210;4;4;5;3;5;4;5;3;4;5;3;7;5;4;3;5;3;5
1211;3;4;4;3;5;5;5;3;4;5;3;5;3;5;3;4;3;4
1212;5;4;3;3;8;4;4;3;5;7;5;5;4;6;4;5;3;3
1213;5;6;5;3;5;7;5;4;5;5;4;6;4;6;5;5;3;7
1214;4;5;6;5;7;5;5;3;5;7;4;5;7;6;3;6;3;8
1215;4;3;4;3;5;5;5;4;7;7;5;6;4;6;3;5;4;5
1216;4;6;4;3;7;6;4;3;4;8;5;5;3;6;3;5;3;5
1217;7;6;5;5;6;6;8;3;5;5;6;5;4;5;3;6;3;7
1218;5;5;4;3;6;7;4;3;4;8;5;6;4;5;5;5;3;4
1219;5;3;3;4;5;3;5;3;4;5;4;4;3;3;5;4;3;4
1220;4;4;6;4;6;4;4;4;4;7;7;4;3;4;3;5;4;3
1221;4;5;4;4;5;5;5;3;4;6;4;5;4;6;3;4;3;3
1222;6;4;5;4;7;7;4;3;4;4;4;4;4;5;4;3;3;5
1223;5;5;5;3;6;4;5;4;4;5;4;6;5;5;3;6;3;5
1224;5;4;3;5;7;4;5;5;5;5;5;5;4;5;4;4;4;6
1225;4;6;5;4;8;4;6;3;7;6;4;5;3;5;5;4;3;6
1226;5;4;5;6;6;6;6;3;5;6;8;5;4;7;4;5;4;5
1227;4;4;3;4;7;3;4;3;4;7;5;5;3;6;3;4;3;6
1228;5;7;6;3;7;6;5;3;7;6;6;4;4;5;5;4;3;5
1229;4;4;4;4;5;4;4;3;4;5;4;5;3;6;3;5;3;4
1230;5;5;4;3;6;9;4;3;5;7;4;5;5;5;4;7;4;4
1231;6;4;4;4;7;5;5;5;4;6;4;5;4;6;3;6;5;5
1232;3;7;4;3;4;4;4;3;4;7;5;5;3;5;3;5;5;4
1233;4;4;3;4;6;5;4;4;3;7;5;6;3;5;4;3;4;4
1234;4;5;5;3;6;4;6;4;3;5;5;5;5;7;4;4;5;5
1235;6;3;4;4;6;4;6;4;6;6;4;7;5;5;3;5;4;7
1236;5;4;4;4;6;7;4;3;5;5;4;5;4;4;4;4;3;6
1237;4;4;3;3;5;5;5;5;5;7;4;6;3;4;4;4;4;4
1238;5;5;6;4;5;6;4;4;5;5;6;5;5;4;5;4;3;5
1239;7;5;5;3;6;5;4;4;4;7;5;5;4;6;3;6;4;6
1240;4;3;5;5;6;7;7;4;4;6;5;9;4;6;4;4;4;8
1241;4;5;3;3;7;7;3;3;6;5;5;5;3;5;3;6;3;4
1242;5;3;4;3;6;8;6;3;3;7;5;5;3;6;4;6;6;5
1243;4;6;5;5;6;6;5;3;5;5;4;6;4;5;4;8;5;6
1244;5;8;5;4;6;5;4;3;5;7;6;4;4;6;4;5;5;5
1245;7;4;5;4;6;4;6;4;6;6;4;7;5;5;3;5;4;7
1246;4;3;5;6;8;4;6;3;6;6;5;4;4;3;4;4;4;4
1247;3;5;4;5;6;6;4;3;5;6;4;6;3;5;3;8;5;6
1248;4;4;5;4;7;5;3;4;3;6;4;5;4;5;4;4;3;4
1249;5;4;5;4;8;5;6;4;5;6;7;6;4;6;3;5;3;7
1250;4;4;4;4;5;4;4;3;4;6;4;5;3;6;3;5;3;4
1251;4;5;4;3;6;5;8;3;4;8;4;5;4;5;5;5;4;4
1252;4;4;4;3;5;5;4;3;4;4;6;5;4;4;3;3;3;4
1253;3;5;4;5;5;5;3;3;4;4;4;5;3;4;4;5;4;4
1254;5;6;6;6;7;3;6;3;5;4;9;4;3;4;3;7;3;5
1255;4;4;6;3;5;3;5;3;4;5;4;4;3;4;4;5;4;4
1256;3;6;5;4;6;4;4;4;4;7;6;8;3;5;4;5;6;7
1257;3;5;3;3;6;5;5;3;5;7;4;5;3;5;3;5;3;4
1258;4;4;3;4;6;5;5;4;3;6;6;6;3;5;4;3;4;5
1259;4;6;4;3;5;4;6;3;3;5;4;3;3;4;4;4;3;4
1260;4;4;3;3;7;3;4;3;4;4;5;5;4;5;3;4;7;5
1261;4;5;5;3;5;3;4;3;4;4;5;4;3;4;4;4;3;6
1262;4;4;3;3;9;6;5;3;5;5;6;7;4;5;4;5;3;5
1263;4;4;6;4;5;3;5;3;4;5;4;4;3;5;3;5;3;4
1264;6;5;6;4;5;3;5;3;4;5;6;5;3;5;4;5;3;4
1265;5;4;4;3;5;4;4;3;4;6;6;3;3;4;3;5;4;5
1266;4;4;4;3;5;4;5;3;3;6;5;5;4;3;4;5;3;4
1267;5;5;5;4;6;5;3;3;4;7;4;6;7;6;7;4;3;4
1268;6;5;4;3;6;6;4;3;3;5;4;6;3;5;4;5;6;4
1269;4;5;4;6;7;4;5;4;5;4;8;5;3;5;3;7;3;6
1270;6;4;5;4;6;3;6;3;5;5;6;5;5;4;3;7;4;7
1271;4;6;3;4;8;5;5;4;5;5;7;5;4;7;6;6;5;6
1272;3;4;4;3;7;5;4;4;4;6;5;5;4;5;3;5;3;3
1273;4;4;7;4;7;4;4;3;3;6;4;4;3;4;4;4;3;4
1274;4;5;3;3;7;7;3;3;6;6;5;5;3;5;3;6;3;4
1275;4;7;5;3;8;5;5;4;5;6;6;6;4;6;3;7;3;7
1276;4;4;5;5;5;6;4;4;4;5;4;6;3;5;8;4;3;6
1277;6;5;4;3;6;5;6;6;4;7;4;6;3;5;5;4;4;6
1278;3;3;4;3;9;4;6;3;4;6;6;5;3;0;4;4;3;6
1279;3;3;5;4;5;6;5;4;5;5;5;5;3;5;3;4;3;6
1280;6;5;6;4;6;4;6;3;4;6;6;6;7;4;3;5;3;5
1281;3;3;4;3;5;4;4;3;5;6;4;5;4;3;3;4;3;5
1282;5;6;3;4;5;5;6;4;5;8;5;5;3;6;4;4;5;4
1283;4;7;5;4;6;5;4;6;4;7;6;9;4;6;4;5;5;8
1284;4;3;5;3;5;3;5;4;5;5;5;4;5;3;4;4;6;4
1285;6;4;3;4;6;5;3;3;4;7;4;7;4;6;4;5;4;4
1286;5;6;6;3;5;5;5;3;5;5;4;5;3;5;5;5;3;6
1287;5;5;5;3;7;4;4;4;6;7;6;6;5;5;3;4;6;6
1288;4;4;4;5;5;6;3;4;4;5;4;6;3;5;8;4;3;4
1289;4;4;6;3;5;4;4;3;4;7;4;4;3;4;4;6;3;4
1290;5;5;7;3;7;5;5;4;5;6;5;4;3;6;5;6;3;5
1291;3;3;4;3;5;6;4;4;4;9;6;6;3;6;3;5;6;8
1292;3;3;3;7;8;3;4;4;4;6;4;4;3;3;3;5;3;3
1293;4;5;7;5;5;4;6;3;6;5;5;5;4;5;4;6;4;5
1294;6;5;5;4;6;6;6;4;4;6;6;7;8;5;3;5;3;6
1295;8;5;5;5;8;4;7;4;6;5;8;8;4;5;5;7;5;5
1296;5;4;6;4;8;4;6;3;5;6;7;5;3;5;3;5;3;6
1297;5;5;4;4;5;4;5;4;4;6;6;5;5;5;4;4;3;6
1298;3;4;6;4;7;4;5;4;5;5;4;5;4;5;4;5;3;6
1299;5;5;4;4;6;7;4;4;6;6;6;5;4;5;4;4;3;4
1300;4;4;5;4;4;5;5;3;5;5;4;6;4;5;3;4;3;4
1301;5;4;4;6;8;5;5;4;6;7;5;5;5;4;4;4;4;4
1302;4;3;7;4;6;4;6;3;4;5;5;4;3;4;4;4;4;5
1303;8;8;5;4;6;5;5;4;4;6;4;6;4;5;4;4;3;5
1304;3;3;5;3;5;4;5;3;4;8;6;5;3;5;3;5;7;7
1305;4;5;7;4;6;5;4;4;4;7;6;6;4;5;3;5;4;5
1306;4;3;4;4;7;5;4;4;5;7;6;6;4;6;3;5;3;4
1307;4;5;4;4;6;5;3;4;5;6;5;6;3;5;3;5;3;6
1308;4;4;4;4;7;4;6;3;5;5;7;5;4;4;3;4;3;4
1309;4;5;3;4;5;4;4;3;4;5;4;5;3;4;3;5;3;4
1310;5;4;6;3;5;3;5;4;5;5;6;4;5;3;4;4;5;4
1311;7;4;3;4;5;6;5;3;5;5;6;6;4;5;4;5;4;4
1312;5;5;6;3;5;4;5;3;6;5;4;4;3;3;3;4;4;4
1313;4;4;8;4;7;4;5;3;5;6;3;6;5;3;4;4;3;5
1314;4;7;6;4;5;4;5;3;4;6;30;6;3;5;4;5;3;4
1315;4;4;6;3;6;5;3;5;4;6;6;6;3;5;4;6;4;4
1316;6;4;3;4;6;4;4;3;4;5;4;4;3;4;3;5;3;4
1317;4;4;6;3;5;4;4;3;4;5;3;4;3;3;3;5;4;3
1318;4;5;3;3;6;7;3;5;5;7;4;5;3;4;4;4;3;4
1319;6;4;5;3;6;4;5;3;4;6;6;6;3;4;6;4;3;7
1320;7;4;4;4;6;6;4;3;4;4;5;6;4;6;3;4;3;3
1321;3;7;4;3;4;4;5;3;4;6;5;5;3;5;3;5;6;4
1322;5;7;4;3;7;6;4;3;4;7;5;5;4;6;3;5;3;4
1323;4;5;3;4;6;6;4;4;5;7;5;4;3;4;3;4;3;4
1324;4;5;4;3;5;4;5;3;4;4;5;4;4;3;3;4;3;5
1325;4;4;6;3;4;4;5;3;4;5;4;5;3;4;3;4;3;4
1326;3;5;5;3;6;6;4;4;5;7;5;6;4;5;4;5;4;4
1327;3;3;4;4;4;5;4;3;5;6;4;6;4;5;3;4;3;4
1328;3;3;3;4;7;4;6;3;5;5;6;5;5;4;3;4;3;4
1329;6;5;4;5;6;6;8;3;5;5;5;5;4;5;3;6;3;7
1330;4;3;3;3;5;5;4;3;4;6;6;4;4;5;3;5;4;6
1331;7;5;6;4;5;5;5;5;6;6;4;6;4;6;6;4;3;7
1332;4;4;4;3;7;5;5;3;4;7;4;5;3;5;3;4;3;4
1333;5;5;5;4;6;4;4;5;4;7;4;5;3;4;3;5;4;4
1334;4;4;4;4;6;5;7;3;4;6;5;6;4;4;5;5;4;5
1335;3;3;4;7;5;6;4;6;4;4;5;6;4;4;4;5;3;5
1336;4;8;4;3;4;4;4;3;4;7;5;5;3;5;3;5;5;3
1337;4;4;4;4;5;4;4;3;4;5;5;6;4;5;3;4;3;4
1338;4;5;4;4;6;4;3;4;4;5;4;4;4;6;3;5;4;4
1339;5;5;6;5;5;5;5;3;5;6;6;5;3;4;4;6;5;5
1340;5;4;4;6;5;4;6;3;4;5;4;5;3;5;4;7;4;5
1341;3;3;3;4;5;3;8;3;4;5;4;3;4;4;5;4;5;4
1342;6;6;5;5;9;9;7;4;5;6;4;5;7;4;6;4;4;7
1343;7;6;4;4;6;4;4;4;4;6;6;6;4;7;3;4;3;6
1344;4;4;4;5;6;4;5;4;4;5;6;4;5;4;4;4;4;5
1345;5;4;4;4;6;4;4;3;4;8;4;4;4;5;3;5;3;4
1346;5;6;4;3;8;4;5;3;4;5;3;6;3;5;3;5;3;7
1347;6;3;4;4;6;6;5;3;4;4;5;6;4;6;3;4;3;4
1348;4;4;5;3;6;6;3;3;5;5;4;6;3;4;3;4;3;4
1349;4;4;5;3;5;4;5;4;4;5;4;5;3;5;4;5;4;5
1350;6;7;5;7;6;6;6;4;6;6;4;7;4;5;5;5;3;5
1351;6;7;5;7;6;6;6;4;6;6;4;7;4;5;5;5;3;5
1352;4;7;4;3;8;5;4;4;5;7;5;6;4;6;3;7;3;5
1353;4;6;6;4;8;3;6;3;7;6;4;4;3;4;5;4;3;5
1354;3;3;3;4;6;4;7;3;4;6;5;5;3;3;5;5;4;4
1355;4;3;3;3;8;4;4;3;5;7;5;5;3;6;3;5;3;4
1356;4;7;5;4;5;4;4;3;5;5;4;6;3;5;4;4;4;5
1357;4;4;4;5;6;3;5;3;4;5;5;3;4;3;4;4;4;4
1358;33;5;5;3;8;6;6;4;7;7;4;8;4;5;3;5;5;5
1359;4;7;5;4;6;5;4;3;5;8;6;4;3;6;3;5;5;7
1360;4;4;3;3;5;4;4;3;4;5;5;6;3;4;4;4;4;4
1361;4;4;5;5;6;5;6;3;4;6;5;6;5;4;4;6;4;6
1362;4;3;3;6;5;6;6;4;4;5;4;6;3;6;4;7;4;6
1363;3;6;4;3;7;5;4;4;5;9;8;5;4;5;4;8;3;5
1364;3;3;4;4;5;4;4;3;4;5;4;4;3;4;4;4;4;5
1365;5;3;3;4;7;5;4;5;4;7;4;5;3;6;3;6;5;5
1366;4;4;5;4;6;4;5;4;4;5;4;5;3;4;4;6;4;5
1367;5;5;6;4;6;6;4;5;4;7;8;5;3;5;3;5;4;4
1368;5;5;6;4;6;5;5;4;5;5;5;5;4;5;3;4;4;6
1369;5;4;6;4;7;4;5;3;5;6;7;5;4;5;3;5;3;3
1370;4;4;3;4;6;4;3;4;4;6;4;5;3;4;4;4;3;7
1371;3;3;4;3;5;4;5;3;5;5;4;5;5;3;3;4;3;5
1372;4;5;5;4;6;4;4;3;5;5;5;5;3;4;4;5;3;5
1373;5;4;5;3;5;5;6;4;7;6;5;6;6;6;4;5;4;5
1374;4;3;4;4;6;5;6;5;4;6;4;4;4;5;3;3;4;7
1375;4;5;5;3;4;7;6;3;5;5;6;6;3;4;3;5;5;4
1376;8;5;6;5;8;3;7;3;6;5;8;7;3;4;5;7;5;4
1377;5;4;4;3;5;4;4;5;5;6;5;5;6;3;4;4;5;4
1378;5;4;4;3;6;5;4;3;5;7;7;6;3;4;3;5;3;5
1379;6;3;5;4;6;4;5;3;4;4;5;5;3;5;3;4;3;3
1380;5;8;4;4;7;6;3;3;4;6;4;5;4;5;4;5;3;4
1381;5;5;5;4;6;4;4;3;4;8;4;6;6;6;4;6;3;5
1382;4;4;5;4;5;6;4;4;5;6;5;5;3;5;3;4;3;4
1383;4;4;5;4;6;5;5;3;6;6;6;4;3;4;4;4;3;5
1384;5;4;5;3;6;6;3;3;5;5;4;6;3;4;3;4;3;4
1385;4;4;5;4;5;6;3;4;5;6;5;5;4;4;4;4;3;5
1386;6;4;6;4;7;5;4;3;4;4;4;3;3;4;4;3;3;4
1387;5;4;5;4;5;4;4;4;4;5;6;5;3;4;4;5;4;6
1388;4;4;4;5;8;4;4;4;5;6;4;4;5;4;4;7;3;6
1389;3;5;5;4;5;6;5;5;3;6;3;4;4;3;3;4;4;5
1390;6;3;6;5;9;7;3;5;4;8;5;5;3;4;3;4;6;7
1391;6;5;3;3;6;5;5;6;4;8;4;6;3;5;5;4;4;4
1392;4;8;5;3;4;4;5;3;4;6;6;5;3;5;3;5;5;4
1393;5;5;7;3;7;5;5;4;5;6;6;4;3;6;5;6;3;5
1394;3;4;5;3;6;3;5;3;4;4;4;4;4;4;4;4;3;5
1395;3;3;5;3;6;5;3;4;4;7;4;5;3;5;3;6;3;5
1396;6;5;6;3;6;4;5;3;5;6;8;5;3;3;3;5;3;4
1397;5;5;4;3;6;4;3;6;5;7;7;5;3;4;3;5;3;4
1398;3;3;4;4;5;4;5;3;4;5;4;5;3;6;3;5;3;5
1399;7;6;6;5;6;4;8;3;5;5;5;4;3;4;3;6;3;6
1400;3;3;3;4;6;4;6;4;4;6;4;3;3;4;3;3;4;6
1401;4;5;8;3;6;4;6;3;4;6;5;4;3;6;4;5;3;4
1402;33;5;5;3;8;6;6;4;7;7;4;8;4;5;3;5;5;5
1403;4;5;4;4;8;5;4;3;7;4;4;6;4;4;3;5;3;5
1404;4;5;4;4;6;6;5;4;5;6;6;4;3;4;3;4;3;6
1405;6;5;7;4;6;5;7;3;4;6;6;5;3;6;5;4;3;5
1406;5;6;6;4;5;3;6;4;5;5;4;4;3;4;4;5;4;4
1407;5;5;5;4;7;5;6;4;5;7;6;5;3;5;3;6;3;5
1408;7;4;4;4;5;4;7;3;5;5;6;5;3;4;4;5;4;4
1409;4;7;5;4;7;4;4;3;4;6;4;4;3;4;4;5;3;4
1410;4;4;5;4;6;6;4;5;4;7;7;5;3;5;3;5;4;4
1411;4;4;6;4;4;4;5;3;5;5;4;5;4;4;3;4;3;3
1412;4;5;4;4;5;3;5;3;4;5;4;4;3;3;3;5;3;4
1413;5;4;4;5;5;4;4;3;3;6;5;4;4;4;4;4;3;5
1414;5;4;5;4;5;4;4;4;4;5;5;5;3;4;4;5;4;6
1415;4;4;4;3;5;5;3;3;4;5;3;5;3;4;3;5;4;3
1416;7;5;4;4;6;5;4;3;4;5;4;5;3;5;3;5;3;5
1417;3;3;3;3;7;6;4;4;5;6;5;5;3;5;3;6;3;5
1418;3;6;4;4;5;7;6;3;6;7;3;4;3;6;3;4;3;6
1419;4;4;6;4;7;5;4;4;3;6;4;5;4;5;4;4;3;5
1420;6;4;6;3;5;3;5;3;4;6;6;4;3;4;4;6;3;4
1421;8;4;6;4;5;4;5;3;7;4;8;6;3;4;3;5;4;6
1422;6;6;6;4;6;4;5;3;6;5;6;7;5;6;5;5;5;5
1423;7;3;6;4;5;3;5;3;7;4;7;5;3;3;3;5;4;5
1424;5;8;4;4;7;6;3;3;4;7;4;5;4;5;4;5;3;4
1425;3;4;3;4;6;4;5;3;5;6;5;3;3;3;3;4;3;5
1426;7;5;6;4;4;5;5;6;7;5;6;7;6;5;3;5;4;4
1427;3;6;5;4;5;4;5;3;4;6;9;6;3;5;4;5;3;4
1428;5;5;4;3;5;5;4;3;6;5;4;5;3;4;3;4;4;4
